study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	bam_ftp
PRJEB14674	SAMEA4060853	ERX1584748	ERR1513721	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513721/ERR1513721.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513721/10567.FC0034201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/001/ERR1513721	
PRJEB14674	SAMEA4060856	ERX1584751	ERR1513724	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513724/ERR1513724.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513724/10567.FC0071201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/004/ERR1513724	
PRJEB14674	SAMEA4060858	ERX1584753	ERR1513726	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/006/ERR1513726/ERR1513726.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513726/10567.FC0090201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/006/ERR1513726	
PRJEB14674	SAMEA4061076	ERX1584971	ERR1513944	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513944/ERR1513944.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513944/10567.GMWA.1088.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/004/ERR1513944	
PRJEB14674	SAMEA4061077	ERX1584972	ERR1513945	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/005/ERR1513945/ERR1513945.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513945/10567.GMWA.1090.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/005/ERR1513945	
PRJEB14674	SAMEA4061078	ERX1584973	ERR1513946	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/006/ERR1513946/ERR1513946.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513946/10567.GMWA.1092.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/006/ERR1513946	
PRJEB14674	SAMEA4060862	ERX1584757	ERR1513730	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513730/ERR1513730.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513730/10567.FC0114201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/000/ERR1513730	
PRJEB14674	SAMEA4061083	ERX1584978	ERR1513951	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513951/ERR1513951.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513951/10567.GMWA.1097.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/001/ERR1513951	
PRJEB14674	SAMEA4060865	ERX1584760	ERR1513733	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513733/ERR1513733.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513733/10567.FC0124201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/003/ERR1513733	
PRJEB14674	SAMEA4061087	ERX1584982	ERR1513955	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/005/ERR1513955/ERR1513955.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513955/10567.GMWA.1101.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/005/ERR1513955	
PRJEB14674	SAMEA4060866	ERX1584761	ERR1513734	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513734/ERR1513734.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513734/10567.FC0131201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/004/ERR1513734	
PRJEB14674	SAMEA4061092	ERX1584987	ERR1513960	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513960/ERR1513960.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513960/10567.GMWA.2003.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/000/ERR1513960	
PRJEB14674	SAMEA4061100	ERX1584995	ERR1513968	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/008/ERR1513968/ERR1513968.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513968/10567.GMWA.2012.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/008/ERR1513968	
PRJEB14674	SAMEA4060867	ERX1584762	ERR1513735	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/005/ERR1513735/ERR1513735.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513735/10567.FC0132201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/005/ERR1513735	
PRJEB14674	SAMEA4061103	ERX1584998	ERR1513971	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513971/ERR1513971.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513971/10567.GMWA.2015.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/001/ERR1513971	
PRJEB14674	SAMEA4060876	ERX1584771	ERR1513744	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513744/ERR1513744.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513744/10567.FC0151201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/004/ERR1513744	
PRJEB14674	SAMEA4061104	ERX1584999	ERR1513972	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513972/ERR1513972.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513972/10567.GMWA.2016.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/002/ERR1513972	
PRJEB14674	SAMEA4060881	ERX1584776	ERR1513749	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513749/ERR1513749.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513749/10567.FC0166201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/009/ERR1513749	
PRJEB14674	SAMEA4061105	ERX1585000	ERR1513973	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513973/ERR1513973.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513973/10567.GMWA.2017.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/003/ERR1513973	
PRJEB14674	SAMEA4060884	ERX1584779	ERR1513752	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513752/ERR1513752.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513752/10567.FC0203201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/002/ERR1513752	
PRJEB14674	SAMEA4061106	ERX1585001	ERR1513974	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513974/ERR1513974.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513974/10567.GMWA.2018.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/004/ERR1513974	
PRJEB14674	SAMEA4060885	ERX1584780	ERR1513753	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513753/ERR1513753.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513753/10567.FC0210201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/003/ERR1513753	
PRJEB14674	SAMEA4061107	ERX1585002	ERR1513975	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/005/ERR1513975/ERR1513975.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513975/10567.GMWA.2019.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/005/ERR1513975	
PRJEB14674	SAMEA4060892	ERX1584787	ERR1513760	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513760/ERR1513760.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513760/10567.FC0262201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/000/ERR1513760	
PRJEB14674	SAMEA4061109	ERX1585004	ERR1513977	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/007/ERR1513977/ERR1513977.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513977/10567.GMWA.2021.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/007/ERR1513977	
PRJEB14674	SAMEA4060893	ERX1584788	ERR1513761	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513761/ERR1513761.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513761/10567.FC0266201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/001/ERR1513761	
PRJEB14674	SAMEA4061112	ERX1585007	ERR1513980	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513980/ERR1513980.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513980/10567.GMWA.2024.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/000/ERR1513980	
PRJEB14674	SAMEA4060895	ERX1584790	ERR1513763	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513763/ERR1513763.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513763/10567.FC0269201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/003/ERR1513763	
PRJEB14674	SAMEA4061115	ERX1585010	ERR1513983	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513983/ERR1513983.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513983/10567.GMWA.2027.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/003/ERR1513983	
PRJEB14674	SAMEA4060898	ERX1584793	ERR1513766	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/006/ERR1513766/ERR1513766.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513766/10567.FC0284201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/006/ERR1513766	
PRJEB14674	SAMEA4061120	ERX1585015	ERR1513988	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/008/ERR1513988/ERR1513988.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513988/10567.GMWA.2032.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/008/ERR1513988	
PRJEB14674	SAMEA4060901	ERX1584796	ERR1513769	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513769/ERR1513769.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513769/10567.FC0300201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/009/ERR1513769	
PRJEB14674	SAMEA4061126	ERX1585021	ERR1513994	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513994/ERR1513994.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513994/10567.GMWA.2038.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/004/ERR1513994	
PRJEB14674	SAMEA4060903	ERX1584798	ERR1513771	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513771/ERR1513771.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513771/10567.FC0316201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/001/ERR1513771	
PRJEB14674	SAMEA4061129	ERX1585024	ERR1513997	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/007/ERR1513997/ERR1513997.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513997/10567.GMWA.2042.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/007/ERR1513997	
PRJEB14674	SAMEA4060904	ERX1584799	ERR1513772	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513772/ERR1513772.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513772/10567.FC0324201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/002/ERR1513772	
PRJEB14674	SAMEA4061131	ERX1585026	ERR1513999	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513999/ERR1513999.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513999/10567.GMWA.2045.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/009/ERR1513999	
PRJEB14674	SAMEA4060905	ERX1584800	ERR1513773	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513773/ERR1513773.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513773/10567.FC0329201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/003/ERR1513773	
PRJEB14674	SAMEA4061135	ERX1585030	ERR1514003	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1514003/ERR1514003.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1514003/10567.GMWA.2049.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/003/ERR1514003	
PRJEB14674	SAMEA4060907	ERX1584802	ERR1513775	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/005/ERR1513775/ERR1513775.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513775/10567.FC0337201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/005/ERR1513775	
PRJEB14674	SAMEA4061136	ERX1585031	ERR1514004	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1514004/ERR1514004.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1514004/10567.GMWA.2050.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/004/ERR1514004	
PRJEB14674	SAMEA4060911	ERX1584806	ERR1513779	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513779/ERR1513779.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513779/10567.FP0016201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/009/ERR1513779	
PRJEB14674	SAMEA4061138	ERX1585033	ERR1514006	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/006/ERR1514006/ERR1514006.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1514006/10567.GMWA.2052.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/006/ERR1514006	
PRJEB14674	SAMEA4060913	ERX1584808	ERR1513781	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513781/ERR1513781.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513781/10567.FP0019201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/001/ERR1513781	
PRJEB14674	SAMEA4061139	ERX1585034	ERR1514007	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/007/ERR1514007/ERR1514007.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1514007/10567.GMWA.2053.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/007/ERR1514007	
PRJEB14674	SAMEA4060914	ERX1584809	ERR1513782	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513782/ERR1513782.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513782/10567.FP0021201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/002/ERR1513782	
PRJEB14674	SAMEA4061141	ERX1585036	ERR1514009	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1514009/ERR1514009.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1514009/10567.GMWA.2055.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/009/ERR1514009	
PRJEB14674	SAMEA4060921	ERX1584816	ERR1513789	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513789/ERR1513789.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513789/10567.FP0056201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/009/ERR1513789	
PRJEB14674	SAMEA4060923	ERX1584818	ERR1513791	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513791/ERR1513791.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513791/10567.FP0071201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/001/ERR1513791	
PRJEB14674	SAMEA4060925	ERX1584820	ERR1513793	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513793/ERR1513793.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513793/10567.FP0077201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/003/ERR1513793	
PRJEB14674	SAMEA4060931	ERX1584826	ERR1513799	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513799/ERR1513799.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513799/10567.FP0118201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/009/ERR1513799	
PRJEB14674	SAMEA4060933	ERX1584828	ERR1513801	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513801/ERR1513801.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513801/10567.FP0126201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/001/ERR1513801	
PRJEB14674	SAMEA4060934	ERX1584829	ERR1513802	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513802/ERR1513802.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513802/10567.FP0132201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/002/ERR1513802	
PRJEB14674	SAMEA4060938	ERX1584833	ERR1513806	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/006/ERR1513806/ERR1513806.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513806/10567.FP0156201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/006/ERR1513806	
PRJEB14674	SAMEA4060942	ERX1584837	ERR1513810	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513810/ERR1513810.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513810/10567.FP0204201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/000/ERR1513810	
PRJEB14674	SAMEA4060943	ERX1584838	ERR1513811	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513811/ERR1513811.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513811/10567.FP0206201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/001/ERR1513811	
PRJEB14674	SAMEA4060945	ERX1584840	ERR1513813	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513813/ERR1513813.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513813/10567.FP0209201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/003/ERR1513813	
PRJEB14674	SAMEA4060946	ERX1584841	ERR1513814	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513814/ERR1513814.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513814/10567.FP0211201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/004/ERR1513814	
PRJEB14674	SAMEA4060776	ERX1584671	ERR1513644	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513644/ERR1513644.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513644/10567.BLANK.1.1F.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/004/ERR1513644	
PRJEB14674	SAMEA4060954	ERX1584849	ERR1513822	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513822/ERR1513822.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513822/10567.FP0236201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/002/ERR1513822	
PRJEB14674	SAMEA4060955	ERX1584850	ERR1513823	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513823/ERR1513823.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513823/10567.FP0241201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/003/ERR1513823	
PRJEB14674	SAMEA4060785	ERX1584680	ERR1513653	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513653/ERR1513653.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513653/10567.BLANK.2.2H.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/003/ERR1513653	
PRJEB14674	SAMEA4060956	ERX1584851	ERR1513824	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513824/ERR1513824.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513824/10567.FP0252201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/004/ERR1513824	
PRJEB14674	SAMEA4060788	ERX1584683	ERR1513656	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/006/ERR1513656/ERR1513656.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513656/10567.BLANK.3.3C.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/006/ERR1513656	
PRJEB14674	SAMEA4060959	ERX1584854	ERR1513827	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/007/ERR1513827/ERR1513827.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513827/10567.FP0261201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/007/ERR1513827	
PRJEB14674	SAMEA4060961	ERX1584856	ERR1513829	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513829/ERR1513829.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513829/10567.FP0300201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/009/ERR1513829	
PRJEB14674	SAMEA4060790	ERX1584685	ERR1513658	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/008/ERR1513658/ERR1513658.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513658/10567.BLANK.3.3F.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/008/ERR1513658	
PRJEB14674	SAMEA4060962	ERX1584857	ERR1513830	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513830/ERR1513830.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513830/10567.FP0307201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/000/ERR1513830	
PRJEB14674	SAMEA4060793	ERX1584688	ERR1513661	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513661/ERR1513661.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513661/10567.BLANK.4.4A.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/001/ERR1513661	
PRJEB14674	SAMEA4060964	ERX1584859	ERR1513832	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513832/ERR1513832.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513832/10567.FP0309201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/002/ERR1513832	
PRJEB14674	SAMEA4060968	ERX1584863	ERR1513836	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/006/ERR1513836/ERR1513836.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513836/10567.FP0323201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/006/ERR1513836	
PRJEB14674	SAMEA4060795	ERX1584690	ERR1513663	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513663/ERR1513663.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513663/10567.BLANK.4.4D.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/003/ERR1513663	
PRJEB14674	SAMEA4060970	ERX1584865	ERR1513838	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/008/ERR1513838/ERR1513838.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513838/10567.FP0343201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/008/ERR1513838	
PRJEB14674	SAMEA4060797	ERX1584692	ERR1513665	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/005/ERR1513665/ERR1513665.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513665/10567.BLANK.4.4F.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/005/ERR1513665	
PRJEB14674	SAMEA4060977	ERX1584872	ERR1513845	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/005/ERR1513845/ERR1513845.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR151/ERR1513845/10567.FP0395201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR151/005/ERR1513845	
