study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	bam_ftp
PRJEB30615	SAMEA5206901	ERX3120022	ERR3046432	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/002/ERR3046432/ERR3046432_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/002/ERR3046432/ERR3046432_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046432/IfmK47_S78_L001_R1_Run1.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046432/IfmK47_S78_L001_R2_Run1.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/002/ERR3046432	
PRJEB30615	SAMEA5207047	ERX3120167	ERR3046577	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/007/ERR3046577/ERR3046577_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/007/ERR3046577/ERR3046577_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046577/IfmP01_S1_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046577/IfmP01_S1_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/007/ERR3046577	
PRJEB30615	SAMEA5206905	ERX3120026	ERR3046436	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/006/ERR3046436/ERR3046436_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/006/ERR3046436/ERR3046436_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046436/IfmK51_S31_L001_R1_Run1.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046436/IfmK51_S31_L001_R2_Run1.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/006/ERR3046436	
PRJEB30615	SAMEA5207049	ERX3120169	ERR3046579	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/009/ERR3046579/ERR3046579_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/009/ERR3046579/ERR3046579_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046579/IfmP03_S25_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046579/IfmP03_S25_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/009/ERR3046579	
PRJEB30615	SAMEA5206906	ERX3120027	ERR3046437	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/007/ERR3046437/ERR3046437_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/007/ERR3046437/ERR3046437_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046437/IfmK52_S43_L001_R1_Run1.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046437/IfmK52_S43_L001_R2_Run1.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/007/ERR3046437	
PRJEB30615	SAMEA5207050	ERX3120170	ERR3046580	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/000/ERR3046580/ERR3046580_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/000/ERR3046580/ERR3046580_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046580/IfmP04_S37_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046580/IfmP04_S37_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/000/ERR3046580	
PRJEB30615	SAMEA5206907	ERX3120028	ERR3046438	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/008/ERR3046438/ERR3046438_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/008/ERR3046438/ERR3046438_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046438/IfmK53_S55_L001_R1_Run1.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046438/IfmK53_S55_L001_R2_Run1.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/008/ERR3046438	
PRJEB30615	SAMEA5207052	ERX3120172	ERR3046582	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/002/ERR3046582/ERR3046582_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/002/ERR3046582/ERR3046582_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046582/IfmP06_S61_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046582/IfmP06_S61_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/002/ERR3046582	
PRJEB30615	SAMEA5206913	ERX3120034	ERR3046444	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/004/ERR3046444/ERR3046444_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/004/ERR3046444/ERR3046444_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046444/IfmK59_S72_L001_R1_Run1.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046444/IfmK59_S72_L001_R2_Run1.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/004/ERR3046444	
PRJEB30615	SAMEA5207057	ERX3120177	ERR3046587	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/007/ERR3046587/ERR3046587_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/007/ERR3046587/ERR3046587_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046587/IfmP11_S26_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046587/IfmP11_S26_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/007/ERR3046587	
PRJEB30615	SAMEA5206921	ERX3120041	ERR3046451	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/001/ERR3046451/ERR3046451_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/001/ERR3046451/ERR3046451_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046451/IfmP03_S25_L001_R1_Run2.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046451/IfmP03_S25_L001_R2_Run2.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/001/ERR3046451	
PRJEB30615	SAMEA5207058	ERX3120178	ERR3046588	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/008/ERR3046588/ERR3046588_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/008/ERR3046588/ERR3046588_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046588/IfmP12_S38_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046588/IfmP12_S38_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/008/ERR3046588	
PRJEB30615	SAMEA5206924	ERX3120044	ERR3046454	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/004/ERR3046454/ERR3046454_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/004/ERR3046454/ERR3046454_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046454/IfmP06_S61_L001_R1_Run2.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046454/IfmP06_S61_L001_R2_Run2.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/004/ERR3046454	
PRJEB30615	SAMEA5207059	ERX3120179	ERR3046589	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/009/ERR3046589/ERR3046589_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/009/ERR3046589/ERR3046589_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046589/IfmP13_S81_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046589/IfmP13_S81_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/009/ERR3046589	
PRJEB30615	SAMEA5206928	ERX3120048	ERR3046458	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/008/ERR3046458/ERR3046458_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/008/ERR3046458/ERR3046458_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046458/IfmP10_S14_L001_R1_Run2.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046458/IfmP10_S14_L001_R2_Run2.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/008/ERR3046458	
PRJEB30615	SAMEA5207062	ERX3120182	ERR3046592	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/002/ERR3046592/ERR3046592_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/002/ERR3046592/ERR3046592_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046592/IfmP16_S86_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046592/IfmP16_S86_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/002/ERR3046592	
PRJEB30615	SAMEA5206934	ERX3120054	ERR3046464	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/004/ERR3046464/ERR3046464_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/004/ERR3046464/ERR3046464_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046464/IfmP16_S86_L001_R1_Run2.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046464/IfmP16_S86_L001_R2_Run2.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/004/ERR3046464	
PRJEB30615	SAMEA5207063	ERX3120183	ERR3046593	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/003/ERR3046593/ERR3046593_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/003/ERR3046593/ERR3046593_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046593/IfmP17_S3_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046593/IfmP17_S3_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/003/ERR3046593	
PRJEB30615	SAMEA5206935	ERX3120055	ERR3046465	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/005/ERR3046465/ERR3046465_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/005/ERR3046465/ERR3046465_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046465/IfmP17_S3_L001_R1_Run2.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046465/IfmP17_S3_L001_R2_Run2.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/005/ERR3046465	
PRJEB30615	SAMEA5207065	ERX3120185	ERR3046595	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/005/ERR3046595/ERR3046595_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/005/ERR3046595/ERR3046595_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046595/IfmP19_S22_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046595/IfmP19_S22_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/005/ERR3046595	
PRJEB30615	SAMEA5206936	ERX3120056	ERR3046466	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/006/ERR3046466/ERR3046466_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/006/ERR3046466/ERR3046466_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046466/IfmP18_S15_L001_R1_Run2.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046466/IfmP18_S15_L001_R2_Run2.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/006/ERR3046466	
PRJEB30615	SAMEA5207068	ERX3120188	ERR3046598	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/008/ERR3046598/ERR3046598_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/008/ERR3046598/ERR3046598_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046598/IfmP22_S63_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046598/IfmP22_S63_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/008/ERR3046598	
PRJEB30615	SAMEA5206940	ERX3120060	ERR3046470	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/000/ERR3046470/ERR3046470_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/000/ERR3046470/ERR3046470_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046470/IfmP22_S63_L001_R1_Run2.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046470/IfmP22_S63_L001_R2_Run2.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/000/ERR3046470	
PRJEB30615	SAMEA5207070	ERX3120190	ERR3046600	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/000/ERR3046600/ERR3046600_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/000/ERR3046600/ERR3046600_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046600/IfmP24_S87_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046600/IfmP24_S87_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/000/ERR3046600	
PRJEB30615	SAMEA5206941	ERX3120061	ERR3046471	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/001/ERR3046471/ERR3046471_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/001/ERR3046471/ERR3046471_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046471/IfmP23_S75_L001_R1_Run2.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046471/IfmP23_S75_L001_R2_Run2.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/001/ERR3046471	
PRJEB30615	SAMEA5207071	ERX3120191	ERR3046601	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/001/ERR3046601/ERR3046601_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/001/ERR3046601/ERR3046601_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046601/IfmP25_S4_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046601/IfmP25_S4_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/001/ERR3046601	
PRJEB30615	SAMEA5206944	ERX3120064	ERR3046474	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/004/ERR3046474/ERR3046474_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/004/ERR3046474/ERR3046474_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046474/IfmP26_S16_L001_R1_Run2.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046474/IfmP26_S16_L001_R2_Run2.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/004/ERR3046474	
PRJEB30615	SAMEA5207074	ERX3120194	ERR3046604	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/004/ERR3046604/ERR3046604_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/004/ERR3046604/ERR3046604_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046604/IfmP28_S40_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046604/IfmP28_S40_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/004/ERR3046604	
PRJEB30615	SAMEA5206949	ERX3120069	ERR3046479	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/009/ERR3046479/ERR3046479_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/009/ERR3046479/ERR3046479_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046479/IfmP31_S94_L001_R1_Run2.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046479/IfmP31_S94_L001_R2_Run2.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/009/ERR3046479	
PRJEB30615	SAMEA5207075	ERX3120195	ERR3046605	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/005/ERR3046605/ERR3046605_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/005/ERR3046605/ERR3046605_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046605/IfmP29_S82_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046605/IfmP29_S82_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/005/ERR3046605	
PRJEB30615	SAMEA5206950	ERX3120070	ERR3046480	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/000/ERR3046480/ERR3046480_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/000/ERR3046480/ERR3046480_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046480/IfmP32_S88_L001_R1_Run2.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046480/IfmP32_S88_L001_R2_Run2.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/000/ERR3046480	
PRJEB30615	SAMEA5207078	ERX3120198	ERR3046608	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/008/ERR3046608/ERR3046608_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/008/ERR3046608/ERR3046608_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046608/IfmP32_S88_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046608/IfmP32_S88_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/008/ERR3046608	
PRJEB30615	SAMEA5206951	ERX3120071	ERR3046481	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/001/ERR3046481/ERR3046481_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/001/ERR3046481/ERR3046481_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046481/IfmP33_S5_L001_R1_Run2.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046481/IfmP33_S5_L001_R2_Run2.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/001/ERR3046481	
PRJEB30615	SAMEA5207080	ERX3120200	ERR3046610	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/000/ERR3046610/ERR3046610_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/000/ERR3046610/ERR3046610_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046610/IfmP34_S17_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046610/IfmP34_S17_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/000/ERR3046610	
PRJEB30615	SAMEA5206954	ERX3120074	ERR3046484	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/004/ERR3046484/ERR3046484_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/004/ERR3046484/ERR3046484_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046484/IfmP36_S41_L001_R1_Run2.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046484/IfmP36_S41_L001_R2_Run2.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/004/ERR3046484	
PRJEB30615	SAMEA5207084	ERX3120204	ERR3046614	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/004/ERR3046614/ERR3046614_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/004/ERR3046614/ERR3046614_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046614/IfmP38_S65_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046614/IfmP38_S65_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/004/ERR3046614	
PRJEB30615	SAMEA5206968	ERX3120088	ERR3046498	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/008/ERR3046498/ERR3046498_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/008/ERR3046498/ERR3046498_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046498/IfmK49_S7_L001_R1_Run2.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046498/IfmK49_S7_L001_R2_Run2.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/008/ERR3046498	
PRJEB30615	SAMEA5207085	ERX3120205	ERR3046615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/005/ERR3046615/ERR3046615_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/005/ERR3046615/ERR3046615_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046615/IfmP139_S92_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046615/IfmP139_S92_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/005/ERR3046615	
PRJEB30615	SAMEA5206978	ERX3120098	ERR3046508	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/008/ERR3046508/ERR3046508_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/008/ERR3046508/ERR3046508_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046508/IfmK59_S72_L001_R1_Run2.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046508/IfmK59_S72_L001_R2_Run2.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/008/ERR3046508	
PRJEB30615	SAMEA5207092	ERX3120212	ERR3046622	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/002/ERR3046622/ERR3046622_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/002/ERR3046622/ERR3046622_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046622/IfmK45_S54_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046622/IfmK45_S54_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/002/ERR3046622	
PRJEB30615	SAMEA5206980	ERX3120100	ERR3046510	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/000/ERR3046510/ERR3046510_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/000/ERR3046510/ERR3046510_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046510/IfmK61_S84_L001_R1_Run2.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046510/IfmK61_S84_L001_R2_Run2.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/000/ERR3046510	
PRJEB30615	SAMEA5207094	ERX3120214	ERR3046624	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/004/ERR3046624/ERR3046624_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/004/ERR3046624/ERR3046624_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046624/IfmK47_S78_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046624/IfmK47_S78_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/004/ERR3046624	
PRJEB30615	SAMEA5206981	ERX3120101	ERR3046511	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/001/ERR3046511/ERR3046511_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/001/ERR3046511/ERR3046511_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046511/IfmK62_S68_L001_R1_Run2.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046511/IfmK62_S68_L001_R2_Run2.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/001/ERR3046511	
PRJEB30615	SAMEA5207097	ERX3120217	ERR3046627	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/007/ERR3046627/ERR3046627_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/007/ERR3046627/ERR3046627_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046627/IfmK50_S19_L001_R1_Run4.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046627/IfmK50_S19_L001_R2_Run4.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/007/ERR3046627	
PRJEB30615	SAMEA5206985	ERX3120105	ERR3046515	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/005/ERR3046515/ERR3046515_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/005/ERR3046515/ERR3046515_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046515/IfmP03_S25_L001_R1_Run3.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR304/ERR3046515/IfmP03_S25_L001_R2_Run3.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/005/ERR3046515	
